date,away,away_score,home,home_score,away_1st_half,away_2nd_half,away_OT,home_1st_half,home_2nd_half,home_OT,spread,over_under
2017-01-24,Utah State,61,New Mexico,74,29,32,,32,42,,8.5,148.5
2017-01-25,Memphis,66,Temple,77,30,36,,30,47,,1.5,142.5
2017-01-25,Southern Methodist,65,Central Florida,60,35,30,,26,34,,-4.5,126.0
2017-01-25,St. John's,91,Providence,86,46,45,,37,49,,7.0,142.5
2017-01-25,Connecticut,81,South Florida,60,35,46,,33,27,,-7.5,128.0
2017-01-25,Creighton,51,Georgetown University,71,27,24,,39,32,,-2.0,157.5
2017-01-25,Florida State,56,Georgia Tech,78,15,41,,41,37,,-10.0,143.0
2017-01-25,George Washington,87,George Mason,68,35,52,,24,44,,3.0,141.5
2017-01-25,Minnesota,72,Ohio State,78,35,37,,40,38,,3.5,140.0
2017-01-25,Missouri,74,Mississippi State,89,43,31,,39,50,,10.5,144.0
2017-01-25,Pennsylvania,77,La Salle,74,40,37,,27,47,,8.0,144.0
2017-01-25,Tulsa,66,East Carolina,69,24,42,,29,40,,-2.5,129.5
2017-01-25,UNC Greensboro,74,Wofford,93,34,40,,41,52,,2.0,144.0
2017-01-25,VMI,80,Chattanooga,64,30,50,,32,32,,20.0,147.5
2017-01-25,Western Carolina,37,Furman,85,14,23,,40,45,,15.0,129.5
2017-01-25,IUPUI,73,IPFW,103,32,41,,48,55,,7.0,163.5
2017-01-25,Texas A&M,80,Mississippi,76,47,33,,39,37,,1.5,139.0
2017-01-25,Belmont,77,Eastern Illinois,64,32,45,,28,36,,-6.5,147.5
2017-01-25,Bradley,50,Loyola-Chicago,70,30,20,,34,36,,13.0,136.0
2017-01-25,East Tennessee State,96,Samford,86,35,35,,28,42,,-4.0,151.5
2017-01-25,Evansville,54,Northern Iowa,61,22,32,,35,26,,,122.0
2017-01-25,Indiana State,66,Illinois State,71,30,36,,28,43,,13.0,132.5
2017-01-25,Oral Roberts,71,North Dakota State,81,41,30,,32,49,,7.0,147.0
2017-01-25,Rhode Island,62,Richmond,73,18,44,,31,42,,-5.5,146.0
2017-01-25,Tennessee State,76,Southern Illinois-Edwardsville,56,32,44,,18,38,,-7.5,137.0
2017-01-25,Texas Tech,61,Baylor,65,31,30,,32,33,,8.5,131.0
2017-01-25,UMass,70,Saint Louis,74,27,43,,36,38,,-9.5,133.0
2017-01-25,Western Illinois,55,South Dakota,62,25,30,,22,40,,8.5,143.5
2017-01-25,Butler,61,Seton Hall,54,26,35,,19,35,,-2.0,145.0
2017-01-25,Alabama,80,Georgia,60,41,39,,27,33,,5.0,130.5
2017-01-25,Boston College,77,Miami,78,22,55,,30,48,,15.5,135.0
2017-01-25,Florida,106,LSU,71,58,48,,33,38,,-11.5,156.0
2017-01-25,Iowa,64,Illinois,76,24,40,,40,36,,5.0,154.5
2017-01-25,San Jose State,72,Colorado State,81,29,43,,33,48,,7.5,140.0
2017-01-25,South Dakota State,82,Denver,91,31,51,,44,47,,6.5,149.5
2017-01-25,UNLV,65,Wyoming,66,23,42,,41,25,,7.5,153.0
2017-01-25,Cal State-Northridge,78,UC-Santa Barbara,57,36,42,,32,25,,-2.0,149.0
2017-01-25,Nevada,76,Boise State,57,37,39,,32,25,,4.5,155.5
2017-01-25,UCLA,76,USC,84,38,38,,50,34,,-7.0,170.0
2017-01-25,Washington,75,Arizona State,86,29,46,,34,52,,4.0,171.5
2017-01-26,Campbell,78,Radford,61,37,41,,25,36,,3.5,133.0
2017-01-26,College of Charleston,77,Towson,83,32,39,,34,37,,,
2017-01-26,Delaware,58,William & Mary,82,22,36,,35,47,,12.5,145.0
2017-01-26,Elon,51,Northeastern,49,24,27,,22,27,,5.5,144.5
2017-01-26,Florida Atlantic,83,Florida International,65,40,43,,35,30,,4.0,136.5
2017-01-26,Hofstra,80,Drexel,81,31,38,,44,25,,-3.5,162.0
2017-01-26,Manhattan,70,Niagara,69,42,28,,36,33,,3.0,150.0
2017-01-26,Morehead State,73,Tennessee Tech,76,42,31,,36,40,,-2.5,150.5
2017-01-26,Robert Morris,47,Mount St. Mary's,48,20,27,,25,23,,6.5,130.5
2017-01-26,UNC Wilmington,87,James Madison,76,38,49,,35,41,,-10.0,144.0
2017-01-26,UTSA,71,Marshall,92,24,47,,45,47,,15.0,
2017-01-26,Xavier,78,Cincinnati,86,44,34,,36,50,,3.0,135.0
2017-01-26,Saint Peter's,81,Marist,65,39,42,,36,29,,-4.5,128.0
2017-01-26,Southern Mississippi,56,Middle Tennessee,72,23,33,,37,35,,21.0,
2017-01-26,Charlotte,82,North Texas,81,29,53,,43,38,,-3.0,154.5
2017-01-26,Eastern Kentucky,57,Jacksonville State,52,27,30,,21,31,,8.5,139.0
2017-01-26,Nebraska,61,Northwestern,73,29,32,,32,41,,8.5,135.5
2017-01-26,Old Dominion,80,Rice,72,39,41,,29,43,,3.5,132.5
2017-01-26,Southeast Missouri State,75,Murray State,74,32,43,,41,33,,8.5,152.0
2017-01-26,UTEP,62,Western Kentucky,65,29,33,,46,19,,8.0,138.0
2017-01-26,Virginia Tech,72,North Carolina,91,33,39,,44,47,,15.0,165.5
2017-01-26,North Dakota,91,Southern Utah,89,32,59,,41,48,,-9.0,163.5
2017-01-26,Northern Colorado,50,Northern Arizona,63,29,21,,28,35,,-5.5,145.5
2017-01-26,Oregon State,78,Colorado,85,40,38,,41,44,,18.0,131.5
2017-01-26,Eastern Washington,72,Montana,60,35,37,,27,33,,4.0,144.0
2017-01-26,Idaho,91,Montana State,94,33,38,,29,42,,4.5,145.5
2017-01-26,Indiana,60,Michigan,90,35,25,,50,40,,4.0,146.0
2017-01-26,Louisiana Tech,70,UAB,79,32,38,,38,41,,2.0,143.5
2017-01-26,San Diego,43,Gonzaga,79,23,20,,37,42,,27.0,141.5
2017-01-26,Tennessee-Martin,85,Austin Peay,79,51,34,,37,42,,-2.0,160.5
2017-01-26,Washington State,62,Arizona,79,33,29,,39,40,,22.0,142.0
2017-01-26,Cal Poly,79,UC Irvine,66,36,43,,35,31,,13.0,131.0
2017-01-26,Pacific,73,Loyola Marymount,79,28,45,,31,48,,6.5,133.0
2017-01-26,Cal State-Fullerton,65,Long Beach State,76,28,37,,35,41,,6.5,155.0
2017-01-26,Oregon,73,Utah,67,33,40,,31,36,,-2.0,145.0
2017-01-26,Portland,60,Pepperdine,78,32,28,,38,40,,5.0,141.0
2017-01-26,BYU,68,Santa Clara,76,28,40,,34,42,,-3.5,147.0
2017-01-26,San Francisco,46,Saint Mary's-California,66,30,16,,30,36,,13.5,131.5
2017-01-27,Harvard,77,Cornell,71,33,44,,40,31,,,140.5
2017-01-27,Dartmouth,54,Columbia,66,19,35,,32,34,,9.0,148.0
2017-01-27,Iona,77,Siena,66,44,33,,34,32,,2.0,154.5
2017-01-27,Quinnipiac,76,Monmouth,95,42,34,,49,46,,14.0,161.5
2017-01-27,Wisconsin-Milwaukee,73,Detroit,69,31,30,,27,34,,2.5,150.5
2017-01-27,Brown,75,Yale,85,40,35,,39,46,,9.5,153.0
2017-01-27,Northern Kentucky,79,UIC,62,39,40,,30,32,,1.5,147.5
2017-01-27,Wright State,55,Valparaiso,70,23,32,,38,32,,9.0,145.0
2017-01-27,Dayton,68,VCU,73,33,35,,31,42,,,136.5
2017-01-27,Idaho State,74,Weber State,96,36,38,,45,51,,16.0,140.5
2017-01-27,Wisconsin-Green Bay,80,Oakland,72,40,40,,28,44,,7.5,161.0
2017-01-28,Central Michigan,105,Kent State,98,36,47,,41,42,,7.0,173.5
2017-01-28,Clemson,67,Pittsburgh,60,31,36,,36,24,,-3.0,147.5
2017-01-28,Davidson,84,Fordham,66,40,44,,23,43,,-6.0,136.0
2017-01-28,Florida State,72,Syracuse,82,26,46,,44,38,,-2.5,150.0
2017-01-28,Morehead State,72,Jacksonville State,69,36,36,,39,30,,3.0,145.0
2017-01-28,Notre Dame,60,Georgia Tech,62,31,29,,35,27,,-7.0,136.5
2017-01-28,Texas A&M,77,West Virginia,81,29,48,,45,36,,15.0,146.0
2017-01-28,Wisconsin,61,Rutgers,54,20,25,,25,20,,-16.0,126.0
2017-01-28,George Mason,76,UMass,74,43,33,,34,40,,5.5,149.0
2017-01-28,Marist,62,Fairfield,72,40,22,,34,38,,8.0,150.5
2017-01-28,North Carolina,62,Miami,77,22,40,,39,38,,-5.5,149.0
2017-01-28,Samford,69,VMI,67,28,41,,33,34,,-4.0,153.5
2017-01-28,Western Michigan,78,Ball State,84,34,44,,44,40,,6.5,155.5
2017-01-28,Central Florida,66,Tulsa,77,34,32,,37,40,,,133.5
2017-01-28,College of Charleston,90,Drexel,76,47,43,,44,32,,,
2017-01-28,Florida,84,Oklahoma,52,43,41,,28,24,,-2.5,150.0
2017-01-28,Furman,73,UNC Greensboro,67,35,38,,33,34,,1.0,137.5
2017-01-28,Kansas State,58,Tennessee,70,22,36,,39,31,,-2.0,146.0
2017-01-28,LSU,64,Texas Tech,77,27,37,,39,38,,16.0,151.0
2017-01-28,Loyola-Chicago,81,Indiana State,66,42,39,,24,42,,-2.0,137.5
2017-01-28,Manhattan,64,Canisius,78,24,40,,34,44,,8.5,159.0
2017-01-28,Northern Illinois,74,Toledo,72,40,34,,37,35,,5.5,145.0
2017-01-28,Northern Iowa,71,Drake,63,25,46,,22,41,,-4.0,136.0
2017-01-28,Providence,79,Marquette,78,40,39,,32,46,,8.0,149.0
2017-01-28,St. Bonaventure,59,Rhode Island,71,22,37,,32,39,,7.0,148.5
2017-01-28,Maryland,85,Minnesota,78,26,59,,33,45,,4.5,137.0
2017-01-28,DePaul,66,Creighton,83,29,37,,44,39,,16.0,
2017-01-28,Duke,85,Wake Forest,83,32,53,,42,41,,-6.5,164.5
2017-01-28,Old Dominion,73,North Texas,67,30,43,,27,40,,-9.0,122.5
2017-01-28,Rider,67,Niagara,80,37,30,,31,49,,-1.0,150.0
2017-01-28,East Carolina,50,Memphis,57,22,28,,19,38,,13.0,134.0
2017-01-28,Eastern Michigan,74,Miami-Ohio,57,41,33,,27,30,,-4.0,147.0
2017-01-28,Texas-Arlington,83,Appalachian State,67,24,59,,32,35,,-7.0,155.0
2017-01-28,Arkansas,71,Oklahoma State,99,33,38,,59,40,,7.5,167.5
2017-01-28,Chattanooga,71,East Tennessee State,76,34,37,,34,42,,4.0,143.5
2017-01-28,Eastern Washington,90,Montana State,91,42,39,,39,42,,2.5,152.0
2017-01-28,Elon,84,Hofstra,70,41,43,,32,38,,3.0,150.0
2017-01-28,IPFW,87,Oral Roberts,83,46,41,,40,43,,-3.0,166.5
2017-01-28,Iowa State,78,Vanderbilt,84,33,45,,33,51,,-2.0,145.5
2017-01-28,New Mexico,65,Nevada,82,31,34,,37,45,,5.0,155.0
2017-01-28,North Dakota,67,Northern Arizona,68,34,33,,30,38,,-9.5,150.5
2017-01-28,Ohio,96,Bowling Green,72,44,52,,33,39,,-7.0,139.0
2017-01-28,Saint Louis,55,George Washington,63,29,26,,23,40,,14.5,126.0
2017-01-28,San Francisco,81,Pacific,60,33,48,,24,36,,-5.0,136.5
2017-01-28,Texas,57,Georgia,59,32,25,,23,36,,5.5,137.0
2017-01-28,UNC Wilmington,78,William & Mary,96,33,45,,42,54,,-6.0,168.5
2017-01-28,UTSA,66,Western Kentucky,81,35,31,,43,38,,7.5,137.0
2017-01-28,Denver,83,South Dakota,88,38,45,,42,46,,2.5,144.5
2017-01-28,Southern Illinois-Edwardsville,60,Eastern Illinois,75,32,28,,41,34,,8.5,139.0
2017-01-28,Illinois,67,Penn State,71,25,42,,45,26,,2.5,142.0
2017-01-28,Texas State,52,Coastal Carolina,50,26,26,,25,25,,2.5,132.0
2017-01-28,The Citadel,66,Mercer,82,30,36,,33,49,,14.0,170.5
2017-01-28,Arkansas State,73,Louisiana-Monroe,63,32,41,,33,30,,-4.5,
2017-01-28,UNLV,72,San Jose State,76,36,36,,27,49,,1.5,141.5
2017-01-28,Georgia State,78,Troy,72,36,42,,22,50,,,148.5
2017-01-28,Auburn,88,TCU,80,45,43,,43,37,,10.5,152.0
2017-01-28,Baylor,78,Mississippi,75,35,43,,42,33,,-7.5,141.0
2017-01-28,Boise State,80,Wyoming,65,42,38,,28,37,,,156.0
2017-01-28,Colorado State,78,San Diego State,77,23,55,,33,44,,8.5,130.0
2017-01-28,Dartmouth,62,Cornell,75,23,39,,35,40,,6.5,145.0
2017-01-28,Duquesne,90,Richmond,101,44,46,,46,55,,10.0,150.0
2017-01-28,La Salle,72,Saint Joseph's,73,29,43,,37,36,,,144.0
2017-01-28,Louisiana Tech,61,Middle Tennessee,71,32,29,,28,43,,9.5,136.5
2017-01-28,Mississippi State,62,Alabama,71,29,33,,34,37,,7.0,135.5
2017-01-28,Northern Colorado,89,Southern Utah,71,40,49,,28,43,,2.0,156.5
2017-01-28,Kansas,79,Kentucky,73,27,52,,32,41,,7.0,168.0
2017-01-28,Cleveland State,64,Youngstown State,67,29,35,,33,34,,-1.0,149.5
2017-01-28,Harvard,62,Columbia,65,26,36,,41,24,,-2.5,141.5
2017-01-28,James Madison,61,Delaware,66,24,37,,34,32,,-4.0,124.0
2017-01-28,Oregon State,78,Utah,86,30,48,,42,44,,20.5,136.0
2017-01-28,Towson,62,Northeastern,69,27,35,,24,45,,3.5,139.0
2017-01-28,UTEP,91,Marshall,68,45,46,,35,33,,14.0,163.0
2017-01-28,Wofford,62,Western Carolina,68,28,34,,31,37,,-9.0,136.5
2017-01-28,Buffalo,90,Akron,91,40,50,,43,48,,7.5,151.0
2017-01-28,Southeast Missouri State,82,Austin Peay,71,44,38,,39,32,,1.5,161.0
2017-01-28,Cal State-Northridge,63,UC Riverside,59,32,31,,26,33,,-1.0,146.5
2017-01-28,Charlotte,67,Rice,84,33,34,,38,46,,8.0,167.5
2017-01-28,Georgetown University,85,Butler,81,40,45,,41,40,,8.5,144.0
2017-01-28,IUPUI,69,Western Illinois,78,29,40,,30,48,,-2.0,151.0
2017-01-28,Missouri State,84,Southern Illinois,85,40,29,,28,41,,3.5,137.5
2017-01-28,Ohio State,72,Iowa,85,29,43,,40,45,,1.5,153.5
2017-01-28,South Dakota State,88,Nebraska-Omaha,84,52,36,,43,41,,5.0,167.5
2017-01-28,Southern Mississippi,43,UAB,87,16,27,,42,45,,16.0,134.0
2017-01-28,Tennessee-Martin,86,Murray State,94,46,40,,49,45,,6.0,155.0
2017-01-28,Tulane,68,Connecticut,78,36,32,,34,44,,11.5,134.0
2017-01-28,UC Irvine,65,UC Davis,74,33,32,,27,47,,-3.0,138.0
2017-01-28,Georgia Southern,66,South Alabama,78,40,26,,36,42,,1.5,152.5
2017-01-28,Arkansas-Little Rock,82,Louisiana-Lafayette,88,25,57,,45,43,,9.5,146.5
2017-01-28,Belmont,93,Tennessee State,76,39,54,,28,48,,-2.0,141.5
2017-01-28,Eastern Kentucky,79,Tennessee Tech,66,33,46,,34,32,,3.5,141.5
2017-01-28,South Carolina,63,Missouri,53,26,37,,22,31,,-10.5,133.5
2017-01-28,Cal Poly,71,Cal State-Fullerton,81,32,39,,39,42,,2.5,141.5
2017-01-28,Fresno State,65,Utah State,78,23,42,,27,51,,-1.5,145.5
2017-01-28,Idaho,85,Montana,77,32,36,,40,28,,7.0,138.5
2017-01-28,Loyola Marymount,77,BYU,85,40,37,,43,42,,11.0,156.0
2017-01-28,Oregon,65,Colorado,74,34,31,,35,39,,-6.5,144.0
2017-01-28,Gonzaga,96,Pepperdine,49,43,53,,21,28,,-22.0,149.0
2017-01-28,San Diego,68,Portland,52,38,30,,30,22,,-2.5,133.0
2017-01-28,Temple,66,Houston,79,33,33,,43,36,,6.0,137.0
2017-01-28,Portland State,77,Sacramento State,80,28,39,,37,30,,1.5,155.0
2017-01-28,Saint Mary's-California,72,Santa Clara,59,35,37,,30,29,,-10.0,117.5
2017-01-29,UC-Santa Barbara,56,Hawaii,78,29,27,,37,41,,6.5,133.0
2017-01-29,Michigan,62,Michigan State,70,28,34,,32,38,,3.0,135.5
2017-01-29,North Carolina State,60,Louisville,85,33,27,,45,40,,14.5,152.0
2017-01-29,Virginia,59,Villanova,61,31,28,,22,39,,5.5,125.0
2017-01-29,Wisconsin-Milwaukee,70,Oakland,79,30,34,,30,34,,12.0,141.0
2017-01-29,Colgate,70,American,65,28,42,,31,34,,3.0,124.0
2017-01-29,Washington State,91,Arizona State,83,37,54,,40,43,,10.5,157.0
2017-01-29,Wisconsin-Green Bay,92,Detroit,93,50,42,,45,48,,-5.0,167.0
2017-01-29,Northern Kentucky,58,Valparaiso,65,37,21,,38,27,,10.0,143.0
2017-01-29,Washington,66,Arizona,77,33,33,,31,46,,16.5,154.0
2017-01-29,Illinois State,69,Evansville,59,33,36,,30,29,,-8.0,127.0
2017-01-29,Saint Peter's,66,Iona,69,32,27,,28,31,,6.0,
2017-01-29,South Florida,53,Cincinnati,94,25,28,,49,45,,26.0,132.5
2017-01-29,Wichita State,64,Bradley,49,20,44,,25,24,,-19.0,140.0
2017-01-29,Wright State,88,UIC,86,39,49,,43,43,,-3.0,144.0
2017-01-29,Purdue,80,Nebraska,83,33,47,,39,44,,-7.0,144.0
2017-01-29,Xavier,82,St. John's,77,32,50,,25,52,,-7.5,154.0
2017-01-29,Boston College,79,Virginia Tech,85,36,43,,47,38,,13.0,155.0
2017-01-29,Indiana,55,Northwestern,68,23,32,,35,33,,6.5,147.0
2017-01-29,Stanford,55,California,66,25,30,,25,41,,8.0,128.5
2017-01-30,Boston University,76,Lehigh,59,34,42,,25,34,,7.5,149.5
2017-01-30,Drexel,85,William & Mary,108,44,41,,45,63,,10.0,159.5
2017-01-30,Duke,84,Notre Dame,74,37,47,,25,49,,-1.5,152.5
2017-01-30,Monmouth,83,Marist,71,27,56,,34,37,,-13.0,155.5
2017-01-30,Rider,72,Canisius,66,32,40,,33,33,,6.0,157.5
2017-01-30,Siena,84,Quinnipiac,75,39,45,,37,38,,-1.5,152.5
2017-01-30,South Carolina State,77,Howard,68,29,48,,26,42,,3.0,136.5
2017-01-30,Texas State,68,Appalachian State,55,37,31,,29,26,,,135.0
2017-01-30,Texas-Arlington,70,Coastal Carolina,72,30,40,,35,37,,-6.5,150.5
2017-01-30,Western Carolina,47,Mercer,62,22,25,,23,39,,12.5,125.5
2017-01-30,Arkansas State,88,Louisiana-Lafayette,69,28,60,,26,43,,3.0,155.0
2017-01-30,Arkansas-Little Rock,52,Louisiana-Monroe,68,30,22,,28,40,,-1.5,129.0
2017-01-30,Georgia Southern,76,Troy,83,32,44,,38,45,,3.5,158.5
2017-01-30,Alabama State,52,Prairie View A&M,72,27,25,,32,40,,6.5,140.0
2017-01-30,Georgia State,83,South Alabama,80,39,44,,28,52,,-4.5,143.0
2017-01-30,Oklahoma State,68,Oklahoma,66,35,33,,36,30,,-1.5,162.5
2017-01-30,Southern Illinois-Edwardsville,69,Belmont,92,29,40,,43,49,,18.0,145.5
2017-01-31,Ohio,85,Western Michigan,90,44,41,,38,52,,-2.0,152.0
2017-01-31,Central Michigan,91,Buffalo,101,50,41,,52,49,,8.0,176.5
2017-01-31,Creighton,76,Butler,67,37,39,,33,34,,7.0,148.5
2017-01-31,George Washington,70,Rhode Island,82,39,31,,35,47,,10.5,133.0
2017-01-31,Iowa,83,Rutgers,63,48,35,,30,33,,1.0,139.5
2017-01-31,Kent State,70,Eastern Michigan,64,31,39,,35,29,,5.0,151.0
2017-01-31,Manhattan,49,Fairfield,78,21,28,,43,35,,2.5,151.0
2017-01-31,Maryland,77,Ohio State,71,42,35,,36,35,,2.5,142.5
2017-01-31,Miami-Ohio,72,Bowling Green,83,27,45,,42,41,,4.0,144.0
2017-01-31,Mississippi State,61,Mississippi,88,33,28,,51,37,,5.0,151.5
2017-01-31,Pittsburgh,78,North Carolina,80,36,42,,42,38,,19.0,160.5
2017-01-31,Toledo,80,Ball State,81,46,34,,44,37,,6.5,158.5
2017-01-31,Wake Forest,85,Boston College,80,36,49,,33,47,,-6.5,157.5
2017-01-31,Akron,76,Northern Illinois,73,33,43,,47,26,,-3.5,142.0
2017-01-31,Davidson,75,Saint Joseph's,60,41,34,,31,29,,-4.5,138.0
2017-01-31,Denver,93,Oral Roberts,69,34,59,,35,34,,3.0,155.5
2017-01-31,Loyola-Chicago,81,Missouri State,82,37,34,,34,37,,1.5,137.0
2017-01-31,Temple,79,Tulane,71,34,45,,34,37,,,147.5
2017-01-31,Boise State,79,Colorado State,76,43,36,,40,36,,1.5,145.0
2017-01-31,Dayton,75,Fordham,66,39,36,,39,27,,-8.0,130.0
2017-01-31,Georgetown University,76,DePaul,73,35,41,,33,40,,-8.0,141.5
2017-01-31,Georgia,81,Kentucky,90,29,47,,29,47,,15.5,153.0
2017-01-31,Tennessee,87,Auburn,77,46,41,,30,47,,,160.0
2017-01-31,Vanderbilt,68,Texas A&M,54,36,32,,23,31,,5.0,135.5
2017-01-31,West Virginia,85,Iowa State,72,44,41,,40,32,,-2.0,155.0
2017-01-31,Wisconsin,57,Illinois,43,33,24,,20,23,,-7.5,133.0
2017-01-31,Wyoming,68,San Diego State,77,27,41,,31,46,,10.0,142.5
2017-02-01,Penn State,102,Indiana,110,37,35,,46,26,,6.0,144.5
2017-02-01,Alabama,68,Arkansas,87,27,41,,35,52,,3.5,141.5
2017-02-01,Central Florida,64,Houston,82,30,34,,32,50,,6.5,129.5
2017-02-01,Evansville,84,Indiana State,85,42,34,,32,44,,4.0,134.5
2017-02-01,George Mason,74,Saint Louis,76,27,32,,27,32,,-7.0,131.5
2017-02-01,Georgia Tech,62,Clemson,74,24,38,,32,42,,11.0,132.0
2017-02-01,Marquette,72,St. John's,86,37,35,,45,41,,-2.5,164.0
2017-02-01,North Dakota State,81,IUPUI,86,35,37,,42,30,,-2.0,151.0
2017-02-01,Richmond,74,VCU,81,30,44,,31,50,,10.0,147.0
2017-02-01,Syracuse,100,North Carolina State,93,44,43,,41,46,,,154.0
2017-02-01,UMass,78,La Salle,88,39,39,,34,54,,5.0,155.5
2017-02-01,Villanova,66,Providence,57,32,34,,29,28,,-9.5,135.5
2017-02-01,Wichita State,77,Drake,69,39,38,,35,34,,-16.5,147.0
2017-02-01,TCU,86,Kansas State,80,35,38,,39,34,,6.0,139.0
2017-02-01,Austin Peay,83,Eastern Kentucky,81,36,35,,31,40,,7.5,154.0
2017-02-01,Bradley,65,Southern Illinois,85,30,35,,36,49,,10.5,132.5
2017-02-01,Florida State,75,Miami,57,31,44,,34,23,,3.5,143.5
2017-02-01,South Dakota,83,Nebraska-Omaha,91,43,40,,49,42,,2.0,162.5
2017-02-01,Southeast Missouri State,62,Jacksonville State,74,32,30,,38,36,,5.0,139.5
2017-02-01,St. Bonaventure,71,Duquesne,64,33,38,,34,30,,,153.0
2017-02-01,Virginia Tech,48,Virginia,71,21,27,,35,36,,11.5,135.0
2017-02-01,Western Illinois,65,South Dakota State,98,34,31,,45,53,,8.0,147.0
2017-02-01,Northwestern,59,Purdue,80,23,36,,45,35,,9.5,140.5
2017-02-01,Tennessee-Martin,75,Tennessee Tech,46,44,31,,22,24,,-1.5,148.5
2017-02-01,Baylor,68,Kansas,73,34,34,,28,45,,6.5,143.0
2017-02-01,Cincinnati,57,Tulsa,55,30,27,,30,25,,-9.5,136.0
2017-02-01,Nevada,57,Utah State,74,25,32,,25,49,,-4.5,149.5
2017-02-01,Northern Iowa,51,Illinois State,57,19,32,,23,34,,7.0,122.5
2017-02-01,Seton Hall,70,Xavier,72,32,38,,28,44,,5.0,144.5
2017-02-01,South Carolina,88,LSU,63,50,38,,32,31,,-8.0,147.5
2017-02-01,Texas Tech,58,Texas,62,26,32,,28,34,,,132.5
2017-02-01,UCLA,95,Washington State,79,44,51,,34,45,,-16.5,165.0
2017-02-01,East Carolina,46,Southern Methodist,86,20,26,,49,37,,18.0,126.0
2017-02-01,Air Force,64,Fresno State,73,32,32,,34,39,,9.5,148.0
2017-02-01,Long Beach State,98,Cal State-Northridge,108,45,53,,50,58,,1.0,163.5
2017-02-01,New Mexico,80,UNLV,77,35,45,,35,42,,-1.5,143.5
2017-02-01,USC,82,Washington,74,27,55,,37,37,,-1.5,159.0
2017-02-02,College of Charleston,67,UNC Wilmington,66,29,38,,30,36,,,
2017-02-02,Delaware,65,Hofstra,73,35,30,,24,49,,11.5,140.0
2017-02-02,Detroit,73,Cleveland State,90,40,33,,33,57,,6.0,149.5
2017-02-02,Drexel,103,Towson,104,42,41,,43,40,,12.0,151.0
2017-02-02,East Tennessee State,81,VMI,71,27,54,,34,37,,-12.0,153.0
2017-02-02,Florida Atlantic,77,Charlotte,75,39,38,,43,32,,6.5,155.0
2017-02-02,Florida International,57,Old Dominion,64,34,23,,31,33,,12.5,120.0
2017-02-02,Furman,70,Mercer,68,35,35,,38,30,,2.5,129.5
2017-02-02,James Madison,61,Elon,67,26,35,,27,40,,7.0,132.5
2017-02-02,Memphis,85,South Florida,75,35,50,,30,45,,-14.5,136.0
2017-02-02,Michigan State,72,Nebraska,61,32,40,,26,35,,-1.5,137.0
2017-02-02,Missouri,54,Florida,93,20,34,,48,45,,20.5,141.0
2017-02-02,Northeastern,69,William & Mary,94,38,31,,49,45,,4.0,151.0
2017-02-02,Oakland,90,Youngstown State,76,42,48,,37,39,,-7.5,164.0
2017-02-02,Wofford,100,The Citadel,90,50,50,,41,49,,-6.0,182.0
2017-02-02,UNC Greensboro,68,Chattanooga,91,31,37,,47,44,,8.5,141.0
2017-02-02,Eastern Illinois,77,Tennessee State,67,19,42,,31,30,,6.5,138.5
2017-02-02,Marshall,76,Southern Mississippi,91,44,32,,37,54,,-9.5,160.5
2017-02-02,Middle Tennessee,69,UTSA,59,23,46,,25,34,,-13.5,129.5
2017-02-02,Niagara,61,Fairfield,81,31,30,,43,38,,5.5,153.5
2017-02-02,UIC,80,Wisconsin-Green Bay,84,41,39,,43,41,,7.0,158.5
2017-02-02,Valparaiso,71,Wisconsin-Milwaukee,53,26,45,,19,34,,-8.5,133.5
2017-02-02,Western Carolina,63,Samford,82,29,34,,43,39,,12.0,134.0
2017-02-02,Western Kentucky,67,Louisiana Tech,76,29,38,,41,35,,12.0,
2017-02-02,Arizona,71,Oregon State,54,27,44,,29,25,,-15.5,132.0
2017-02-02,Belmont,81,Murray State,69,45,36,,37,32,,-2.5,157.5
2017-02-02,Southern Utah,74,Weber State,90,27,47,,46,44,,18.0,154.5
2017-02-02,Utah,75,California,77,26,29,,34,21,,4.5,135.5
2017-02-02,Northern Arizona,90,Idaho State,91,43,41,,29,55,,5.0,146.5
2017-02-02,Sacramento State,72,Eastern Washington,77,26,46,,23,54,,9.5,143.5
2017-02-02,Cal State-Fullerton,79,UC-Santa Barbara,53,39,40,,25,28,,-2.0,138.5
2017-02-02,Loyola Marymount,72,San Diego,53,45,27,,25,28,,-2.0,135.5
2017-02-02,Pepperdine,56,San Francisco,77,21,35,,41,36,,10.5,143.5
2017-02-02,Portland State,72,Idaho,89,32,40,,42,47,,3.5,146.0
2017-02-02,Santa Clara,60,Portland,45,35,25,,29,16,,-5.5,127.5
2017-02-02,UAB,59,UTEP,63,28,31,,19,44,,-6.5,137.0
2017-02-02,Arizona State,70,Oregon,71,28,42,,25,46,,17.0,153.5
2017-02-02,Colorado,81,Stanford,74,41,40,,31,43,,2.0,139.0
2017-02-02,Gonzaga,85,BYU,75,42,43,,26,49,,,161.5
2017-02-02,Hawaii,72,UC Riverside,63,38,34,,18,45,,3.5,131.5
2017-02-02,Saint Mary's-California,74,Pacific,70,41,33,,34,36,,-15.5,123.0
2017-02-02,UC Davis,70,Cal Poly,74,28,42,,32,42,,1.5,137.0
2017-02-03,Western Michigan,82,Central Michigan,86,53,29,,40,46,,3.0,179.0
2017-02-03,Brown,81,Cornell,70,35,46,,26,44,,2.5,157.5
