date,away,away_score,home,home_score,away_1st_half,away_2nd_half,away_OT,home_1st_half,home_2nd_half,home_OT,spread,over_under
2017-12-01,Pittsburgh,76,Duquesne,64,37,39,,26,38,,-5.5,141.5
2017-12-01,Purdue,80,Maryland,75,43,37,,37,38,,-3.5,147.0
2017-12-01,Eastern Illinois,56,Bradley,67,22,34,,25,42,,7.0,134.0
2017-12-01,North Carolina,85,Davidson,75,43,42,,37,38,,-11.0,160.5
2017-12-01,Illinois,68,Northwestern,72,36,27,,32,31,,5.0,143.0
2017-12-01,Boise State,73,Oregon,70,30,43,,34,36,,7.0,145.0
2017-12-01,Creighton,74,Gonzaga,91,44,30,,37,54,,9.0,162.0
2017-12-02,Holy Cross,54,La Salle,58,24,30,,34,24,,11.5,131.5
2017-12-02,Cincinnati,76,Xavier,89,30,46,,43,46,,2.5,147.0
2017-12-02,Manhattan,55,Towson,56,31,24,,22,34,,9.5,136.5
2017-12-02,Indiana,55,Michigan,69,21,34,,34,35,,7.5,140.0
2017-12-02,Colorado,63,Colorado State,72,35,28,,38,34,,-3.0,145.5
2017-12-02,Georgia,73,Marquette,66,31,42,,31,35,,6.0,152.0
2017-12-02,IUPUI,64,Ball State,83,23,41,,41,42,,8.5,155.5
2017-12-02,Oakland,78,Western Michigan,73,37,41,,40,33,,4.0,153.5
2017-12-02,Saint Louis,45,Butler,75,13,32,,42,33,,12.0,129.0
2017-12-02,St. Bonaventure,73,Buffalo,62,32,41,,35,27,,1.5,153.5
2017-12-02,UMass,70,South Carolina,76,35,35,,34,42,,12.5,133.5
2017-12-02,Virginia Tech,83,Mississippi,80,29,43,,39,33,,-2.0,165.0
2017-12-02,Wichita State,69,Baylor,62,33,36,,29,33,,-3.0,136.0
2017-12-02,Wisconsin-Green Bay,75,Belmont,86,42,33,,35,51,,18.0,147.0
2017-12-02,Youngstown State,73,DePaul,89,32,41,,47,42,,,150.5
2017-12-02,Air Force,61,Denver,59,27,34,,38,21,,4.0,145.0
2017-12-02,UC Davis,81,Washington State,67,42,39,,25,42,,7.5,136.0
2017-12-02,Harvard,70,Kentucky,79,37,33,,42,37,,18.5,145.5
2017-12-02,South Dakota,80,Duke,96,30,50,,56,40,,23.0,159.0
2017-12-02,Cornell,66,Northeastern,84,36,30,,39,45,,7.5,143.5
2017-12-02,Dartmouth,60,Canisius,73,32,28,,38,35,,7.5,148.5
2017-12-02,Monmouth,81,Connecticut,84,42,32,,36,38,,9.0,139.5
2017-12-02,Montana State,68,Wisconsin-Milwaukee,64,29,39,,27,37,,5.5,139.0
2017-12-02,Oral Roberts,74,Arkansas-Little Rock,66,23,31,,18,36,,6.5,137.0
2017-12-02,Richmond,53,Wake Forest,82,29,24,,40,42,,9.0,146.0
2017-12-02,Rider,77,Drexel,89,41,36,,39,50,,-5.0,156.5
2017-12-02,San Jose State,58,Southern Illinois,76,20,38,,29,47,,12.5,137.5
2017-12-02,Tennessee Tech,50,Furman,64,19,31,,32,32,,6.5,156.0
2017-12-02,Tulsa,58,Illinois State,65,32,26,,36,29,,2.5,149.0
2017-12-02,UIC,61,Loyola-Chicago,85,24,37,,52,33,,8.0,144.5
2017-12-02,Sacred Heart,55,St. John's,90,34,21,,36,54,,19.5,
2017-12-02,Loyola Marymount,74,Oregon State,78,25,49,,38,40,,10.0,143.5
2017-12-02,Mercer,81,Memphis,83,31,32,,22,41,,,137.0
2017-12-02,Ohio State,83,Wisconsin,58,49,34,,26,32,,8.5,134.5
2017-12-02,Penn State,77,Iowa,73,39,38,,34,39,,,152.0
2017-12-02,Providence,68,Rhode Island,75,31,37,,42,33,,3.5,142.5
2017-12-02,Tennessee-Martin,63,Chattanooga,66,28,35,,25,41,,6.5,133.5
2017-12-02,Wright State,60,Western Kentucky,78,30,30,,41,37,,9.5,136.5
2017-12-02,Yale,66,TCU,92,31,35,,45,47,,16.0,154.5
2017-12-02,Syracuse,60,Kansas,76,21,39,,35,41,,9.5,140.0
2017-12-02,Villanova,94,Saint Joseph's,53,41,53,,27,26,,-14.0,149.0
2017-12-02,Drake,89,Wyoming,96,38,37,,37,38,,10.0,147.5
2017-12-02,Akron,64,Marshall,86,29,35,,44,42,,5.5,165.5
2017-12-02,Cleveland State,62,Kent State,72,24,38,,35,37,,7.0,142.5
2017-12-02,Fresno State,106,Long Beach State,70,51,55,,28,42,,-7.0,149.0
2017-12-02,Hawaii,60,Utah,80,30,30,,37,43,,14.0,143.5
2017-12-02,Morehead State,49,Northern Kentucky,86,28,21,,38,48,,15.5,148.0
2017-12-02,Old Dominion,75,VCU,82,41,34,,41,41,,2.0,136.0
2017-12-02,Saint Peter's,65,Elon,71,23,29,,26,26,,4.5,134.0
2017-12-02,South Alabama,58,Florida International,87,32,26,,49,38,,-2.0,128.5
2017-12-02,South Florida,61,Appalachian State,84,33,28,,44,40,,9.0,140.0
2017-12-02,Arkansas,65,Houston,91,29,36,,44,47,,-4.0,156.5
2017-12-02,Charlotte,82,James Madison,87,35,47,,49,38,,3.5,149.5
2017-12-02,Miami-Ohio,76,Western Illinois,73,35,22,,31,26,,5.0,133.0
2017-12-02,Missouri State,73,South Dakota State,53,43,30,,26,27,,2.5,146.0
2017-12-02,North Texas,60,Texas-Arlington,65,22,38,,24,41,,17.0,143.0
2017-12-02,Princeton,52,Miami,80,20,32,,38,42,,15.0,135.5
2017-12-02,BYU,75,Utah State,66,28,47,,24,42,,-1.5,146.0
2017-12-02,New Mexico,76,UTEP,88,31,45,,45,43,,-4.5,146.5
2017-12-02,San Francisco,57,Arizona State,75,25,32,,40,35,,16.5,158.5
2017-12-02,Arizona,91,UNLV,88,30,48,,41,37,,-4.5,157.5
2017-12-02,Nevada,76,UC Irvine,65,29,47,,31,34,,-10.5,148.0
2017-12-02,Pepperdine,81,Cal Poly,91,34,47,,37,54,,6.0,143.0
2017-12-02,San Diego,57,UC-Santa Barbara,67,25,32,,32,35,,3.0,138.5
2017-12-02,USC,55,Southern Methodist,72,30,25,,27,45,,3.0,140.0
2017-12-02,Saint Mary's-California,74,California,63,44,30,,30,33,,-7.0,147.5
2017-12-03,Central Florida,65,Alabama,62,30,35,,36,26,,10.0,134.5
2017-12-03,Southern Illinois-Edwardsville,71,IPFW,86,31,40,,43,43,,14.5,155.5
2017-12-03,Tulane,73,North Carolina,97,29,44,,52,45,,20.0,159.0
2017-12-03,Kansas State,84,Vanderbilt,79,43,41,,30,49,,1.5,137.5
2017-12-03,Temple,67,George Washington,71,25,42,,40,31,,-11.0,133.5
2017-12-03,George Mason,63,Auburn,79,28,35,,39,40,,15.0,155.5
2017-12-03,Samford,58,Jacksonville State,89,29,29,,49,40,,8.5,145.5
2017-12-03,Northwestern,69,Purdue,74,33,36,,33,41,,13.5,142.5
2017-12-03,Portland,54,Boise State,77,29,25,,47,30,,19.0,142.5
2017-12-03,Seton Hall,79,Louisville,77,38,41,,37,40,,1.5,141.5
2017-12-03,Nebraska,57,Michigan State,86,26,31,,38,48,,19.0,141.0
2017-12-03,Stanford,68,Long Beach State,76,29,39,,27,49,,-6.5,155.5
2017-12-03,Bradley,52,San Diego State,75,23,29,,37,38,,11.5,134.5
2017-12-03,Rutgers,67,Minnesota,89,33,34,,43,46,,12.5,140.5
2017-12-03,Tennessee,77,Georgia Tech,70,35,42,,29,41,,-5.5,129.5
2017-12-03,Coppin State,60,Georgetown University,76,27,33,,37,39,,27.5,140.5
2017-12-03,Nebraska-Omaha,73,Washington,86,39,34,,42,44,,,166.5
2017-12-03,Dayton,59,Mississippi State,61,20,39,,35,26,,9.5,138.0
2017-12-03,Maryland,92,Illinois,91,45,30,,26,49,,-2.5,145.5
2017-12-03,Cal State-Northridge,68,Montana,86,36,32,,41,45,,14.5,142.5
2017-12-03,Detroit,73,UCLA,106,35,38,,52,54,,21.5,177.5
2017-12-04,Michigan,62,Ohio State,71,43,19,,30,41,,2.0,134.5
2017-12-04,Appalachian State,71,Western Carolina,72,30,41,,31,41,,-5.5,153.0
2017-12-04,Quinnipiac,89,Columbia,87,46,43,,48,39,,11.0,149.0
2017-12-04,Wisconsin,64,Penn State,63,31,33,,25,38,,5.5,134.5
2017-12-04,Iowa,64,Indiana,77,26,38,,41,36,,5.5,152.0
2017-12-04,Missouri State,71,North Dakota State,58,37,34,,32,26,,-2.5,135.0
2017-12-04,UTSA,85,Oklahoma,97,37,48,,42,55,,23.5,168.5
2017-12-04,Florida State,83,Florida,66,42,41,,35,31,,9.0,164.0
2017-12-04,Northern Illinois,80,Iowa State,94,38,42,,36,58,,15.5,148.5
2017-12-04,Sacramento State,54,Saint Mary's-California,70,19,35,,32,38,,24.5,137.5
2017-12-05,James Madison,82,The Citadel,84,38,44,,48,36,,-6.5,190.0
2017-12-05,Ball State,80,Notre Dame,77,34,46,,29,48,,18.0,152.0
2017-12-05,Chattanooga,66,Marshall,70,36,30,,30,40,,7.5,158.0
2017-12-05,Evansville,91,Bowling Green,76,46,45,,40,36,,2.5,136.5
2017-12-05,Gonzaga,72,Villanova,88,30,42,,43,45,,5.0,149.0
2017-12-05,Michigan State,62,Rutgers,52,26,36,,26,26,,-14.0,135.0
2017-12-05,Montana State,48,Central Michigan,75,20,28,,37,38,,2.0,157.0
2017-12-05,Texas,71,VCU,67,40,31,,32,35,,-6.5,146.0
2017-12-05,VMI,51,Davidson,74,27,24,,34,40,,26.0,146.5
2017-12-05,Vermont,81,Marquette,91,41,40,,42,49,,3.5,148.0
2017-12-05,Virginia,61,West Virginia,68,26,35,,29,39,,4.0,133.0
2017-12-05,Wake Forest,80,Charlotte,57,49,31,,27,30,,-7.5,154.0
2017-12-05,Winthrop,82,Georgia,87,38,44,,40,47,,12.0,150.5
2017-12-05,Colorado State,66,Arkansas,92,29,37,,47,45,,16.5,153.5
2017-12-05,Nevada,76,Texas Tech,82,36,34,,31,39,,5.5,149.0
2017-12-05,North Dakota,68,Creighton,111,37,31,,51,60,,19.0,169.0
2017-12-05,Samford,64,Memphis,65,41,23,,32,33,,9.5,143.5
2017-12-05,South Dakota State,85,Wichita State,95,50,35,,42,53,,18.5,151.0
2017-12-05,UAB,90,Troy,78,41,49,,40,38,,,145.0
2017-12-05,Tennessee-Martin,92,Arkansas State,78,41,51,,39,39,,6.0,143.0
2017-12-05,Miami-Ohio,51,Missouri,70,24,27,,36,34,,23.5,134.0
2017-12-05,Minnesota,68,Nebraska,78,31,37,,39,39,,-9.0,151.5
2017-12-05,San Jose State,56,Denver,58,18,38,,33,25,,8.5,140.0
2017-12-05,Southern Methodist,83,TCU,94,38,45,,43,51,,3.5,136.5
2017-12-05,St. Francis-Pennsylvania,67,Duke,124,34,33,,71,53,,27.0,167.0
2017-12-05,Texas A&M,64,Arizona,67,31,33,,29,38,,-1.0,146.5
2017-12-05,Utah,69,Butler,81,31,38,,34,47,,7.5,140.0
2017-12-05,Connecticut,63,Syracuse,72,29,34,,40,32,,6.0,129.5
2017-12-05,Eastern Kentucky,62,Oregon State,74,35,27,,31,43,,15.0,139.5
2017-12-05,Nebraska-Omaha,70,UC-Santa Barbara,77,30,40,,29,48,,10.5,156.0
2017-12-05,Oral Roberts,66,UNLV,92,28,38,,41,51,,20.5,151.0
2017-12-05,UC Riverside,59,Pepperdine,70,24,35,,39,31,,6.5,145.5
2017-12-05,St. John's,68,Grand Canyon,60,32,36,,27,33,,-5.5,144.0
2017-12-06,Fairfield,66,Houston,88,26,40,,41,47,,15.5,147.5
2017-12-06,Radford,68,Virginia Tech,95,30,38,,47,48,,20.5,
2017-12-06,Brown,72,Providence,77,40,28,,28,40,,18.5,148.5
2017-12-06,Buffalo,75,Delaware,72,38,37,,32,40,,-3.5,148.5
2017-12-06,Cleveland State,67,Western Michigan,78,30,37,,38,40,,13.5,139.5
2017-12-06,Georgia Tech,60,Wofford,63,34,26,,29,34,,-3.5,131.5
2017-12-06,Harvard,47,Fordham,45,21,26,,29,16,,-1.5,135.0
2017-12-06,Hofstra,85,Monmouth,84,30,55,,43,41,,4.0,146.0
2017-12-06,IPFW,79,Akron,83,36,43,,46,37,,-2.0,150.0
2017-12-06,Kent State,70,Xavier,96,32,38,,48,48,,23.5,156.0
2017-12-06,Northern Kentucky,71,East Tennessee State,84,28,43,,46,38,,-1.5,150.5
2017-12-06,Oakland,89,Eastern Michigan,95,45,44,,42,53,,-2.0,148.5
2017-12-06,Princeton,60,George Washington,71,28,32,,31,40,,4.0,127.5
2017-12-06,Richmond,60,Old Dominion,79,33,27,,31,48,,11.0,129.0
2017-12-06,Siena,60,Louisville,86,36,24,,39,47,,23.0,145.0
2017-12-06,Southern Illinois-Edwardsville,82,IUPUI,81,42,40,,41,40,,7.0,147.0
2017-12-06,St. Bonaventure,73,Canisius,65,36,37,,34,31,,-8.5,143.5
2017-12-06,Tennessee Tech,66,Dayton,79,24,42,,32,47,,9.0,143.0
2017-12-06,Toledo,89,Detroit,86,46,43,,42,44,,-5.5,169.0
2017-12-06,Western Carolina,61,North Carolina,104,26,35,,53,51,,32.0,154.5
2017-12-06,William & Mary,77,George Mason,70,33,44,,43,27,,6.0,153.0
2017-12-06,Wisconsin,55,Temple,59,28,27,,31,28,,4.5,133.0
2017-12-06,Wyoming,64,South Carolina,80,25,39,,35,45,,9.5,
2017-12-06,Austin Peay,57,Illinois,64,28,29,,26,38,,18.0,148.5
2017-12-06,Drake,65,South Dakota,93,43,22,,47,46,,10.0,149.5
2017-12-06,Eastern Illinois,57,Wisconsin-Green Bay,59,39,18,,26,33,,-4.5,146.5
2017-12-06,Indiana State,76,North Texas,79,30,38,,23,45,,-3.5,137.0
2017-12-06,Loyola-Chicago,65,Florida,59,34,31,,31,28,,16.5,151.0
2017-12-06,Middle Tennessee,66,Vanderbilt,63,28,38,,32,31,,3.0,139.0
2017-12-06,Rhode Island,64,Alabama,68,25,39,,32,36,,3.5,145.0
2017-12-06,Southern Illinois,69,Saint Louis,74,36,33,,32,42,,2.5,129.5
2017-12-06,Long Beach State,89,Southern Utah,94,33,56,,42,52,,-2.5,167.5
2017-12-06,Cal State-Northridge,66,Idaho State,74,35,31,,30,44,,2.5,145.5
2017-12-06,Central Connecticut State,57,DePaul,85,23,34,,39,46,,10.5,
2017-12-06,Illinois State,68,BYU,80,17,51,,39,41,,11.0,140.0
2017-12-06,New Mexico,57,Colorado,75,33,24,,35,40,,7.5,155.0
2017-12-06,UC Irvine,59,Utah State,62,31,28,,34,28,,7.5,139.5
2017-12-06,Washington,74,Kansas,65,36,38,,34,31,,21.5,158.5
2017-12-06,Cal State-Fullerton,76,Portland,66,32,44,,33,33,,-1.0,135.0
2017-12-06,Portland State,94,Loyola Marymount,85,43,51,,37,48,,2.5,158.5
2017-12-06,Washington State,64,Idaho,91,30,34,,49,42,,3.5,146.0
2017-12-06,Pacific,67,UC Davis,71,25,42,,33,38,,,135.5
2017-12-07,Valparaiso,50,Purdue,80,16,34,,36,44,,15.0,149.0
2017-12-07,Drexel,72,La Salle,70,43,29,,30,40,,12.0,136.0
2017-12-07,Elon,44,UNC Greensboro,75,19,25,,35,40,,5.5,141.5
2017-12-07,Ohio,62,Maryland,87,28,34,,41,46,,14.5,147.5
2017-12-07,Iowa,78,Iowa State,84,41,37,,36,48,,,153.0
2017-12-07,Texas-Arlington,58,Northern Iowa,62,25,33,,29,33,,4.5,135.0
2017-12-07,Howard,67,Georgetown University,81,30,37,,46,35,,22.0,152.0
2017-12-07,Eastern Washington,71,San Francisco,81,24,47,,45,36,,5.5,142.5
2017-12-08,St. John's,70,Arizona State,82,34,36,,46,36,,5.0,158.0
2017-12-08,Air Force,48,UC Riverside,67,26,22,,34,33,,-3.5,134.5
2017-12-08,Colorado State,65,Oregon,95,32,33,,38,57,,15.0,145.0
2017-12-08,Oklahoma,85,USC,83,48,37,,36,47,,-3.0,165.0
2017-12-09,Nevada,80,TCU,84,34,46,,45,39,,1.5,156.0
2017-12-09,Coastal Carolina,78,South Carolina,80,47,31,,47,33,,15.0,144.0
2017-12-09,Duke,84,Boston College,89,41,43,,48,41,,-15.0,158.0
2017-12-09,Marquette,82,Wisconsin,63,41,41,,32,31,,5.0,138.5
2017-12-09,Monmouth,76,Kentucky,93,31,45,,54,39,,14.0,144.5
2017-12-09,UCLA,69,Michigan,78,30,35,,27,38,,6.5,145.5
2017-12-09,William & Mary,62,Ohio State,97,32,30,,48,49,,17.5,160.0
2017-12-09,Youngstown State,67,Butler,95,23,44,,48,47,,27.0,151.5
2017-12-09,IPFW,73,Miami-Ohio,81,37,36,,46,35,,-5.0,146.0
2017-12-09,Tennessee Tech,69,Central Michigan,74,37,32,,39,35,,4.0,147.5
2017-12-09,Canisius,58,Evansville,65,23,35,,31,34,,4.0,132.0
2017-12-09,Coppin State,59,Connecticut,72,31,28,,36,36,,27.5,133.5
2017-12-09,Indiana,62,Louisville,71,36,26,,35,36,,8.5,145.0
2017-12-09,Louisiana-Monroe,56,Jacksonville State,75,35,21,,33,42,,9.5,136.0
2017-12-09,Montana,68,Georgia State,71,26,42,,43,28,,4.0,132.5
2017-12-09,Valparaiso,70,Ball State,71,31,39,,29,42,,4.0,154.0
2017-12-09,Western Michigan,87,Detroit,79,36,51,,41,38,,-5.0,164.0
2017-12-09,Yale,67,St. Bonaventure,75,29,38,,25,50,,10.5,148.5
2017-12-09,Lipscomb,71,Tennessee,81,27,44,,40,41,,17.5,155.0
2017-12-09,Nebraska,65,Creighton,75,33,32,,28,47,,12.5,157.5
2017-12-09,North Carolina A&T,74,Georgetown University,83,26,48,,37,46,,21.0,149.0
2017-12-09,Saint Joseph's,78,Temple,81,29,49,,40,41,,10.5,148.5
2017-12-09,Kent State,54,Wright State,63,24,30,,31,32,,4.0,138.5
2017-12-09,Pennsylvania,78,Dayton,70,35,43,,35,35,,6.5,137.5
2017-12-09,Providence,63,UMass,72,33,30,,38,34,,-4.0,137.0
2017-12-09,Samford,59,Clemson,81,30,29,,35,46,,20.5,145.5
2017-12-09,VCU,67,Seton Hall,90,30,37,,43,47,,12.5,151.0
2017-12-09,DePaul,65,UIC,55,29,36,,26,29,,-4.5,146.0
2017-12-09,George Washington,54,Penn State,74,19,35,,48,26,,12.5,137.0
2017-12-09,Murray State,78,Illinois State,72,36,42,,27,45,,,143.0
2017-12-09,Sacramento State,54,Boise State,77,23,31,,38,39,,21.0,135.5
2017-12-09,UC-Santa Barbara,91,Montana State,69,40,51,,31,38,,1.0,145.5
2017-12-09,Wichita State,78,Oklahoma State,66,26,52,,23,43,,-5.5,146.5
2017-12-09,UAB,80,Auburn,85,40,40,,47,38,,8.5,155.5
2017-12-09,California,63,San Diego State,62,39,24,,34,28,,16.0,150.5
2017-12-09,Colorado,69,Xavier,96,33,36,,49,47,,16.5,156.0
2017-12-09,Cincinnati,60,Florida,66,28,32,,34,32,,-1.5,148.0
2017-12-09,Mississippi,58,Middle Tennessee,77,34,24,,33,44,,5.5,149.0
2017-12-09,Nebraska-Omaha,74,Drake,93,39,35,,40,53,,7.0,157.0
2017-12-09,Pacific,72,Wyoming,86,34,38,,38,48,,8.0,150.5
2017-12-09,Southern Utah,63,Michigan State,88,30,33,,42,46,,31.0,155.0
2017-12-09,Minnesota,79,Arkansas,95,42,37,,50,45,,4.5,164.5
2017-12-09,Appalachian State,89,Akron,94,38,51,,47,47,,1.5,151.0
2017-12-09,Bowling Green,46,Old Dominion,88,23,23,,39,49,,13.5,144.0
2017-12-09,Hofstra,88,Rider,82,43,45,,41,41,,4.0,158.0
2017-12-09,Marshall,93,Toledo,87,44,49,,43,44,,5.0,168.0
2017-12-09,Notre Dame,92,Delaware,68,38,54,,27,41,,-13.5,137.5
2017-12-09,Utah State,67,Utah,77,36,31,,47,30,,6.0,144.5
2017-12-09,Houston,77,Saint Louis,58,36,41,,26,32,,-8.0,134.0
2017-12-09,North Dakota State,88,North Dakota,79,44,44,,37,42,,1.0,148.0
2017-12-09,Southeast Missouri State,75,Southern Illinois,69,39,36,,25,44,,9.5,146.0
2017-12-09,Tulsa,61,Kansas State,54,27,34,,30,24,,9.5,145.5
2017-12-09,West Virginia,69,Pittsburgh,60,45,24,,27,33,,-15.0,151.5
2017-12-09,Wisconsin-Milwaukee,69,Western Illinois,90,25,44,,53,37,,-4.0,129.0
2017-12-09,New Mexico State,65,New Mexico,62,35,30,,33,29,,-2.5,148.0
2017-12-09,Washington State,69,UTEP,76,42,27,,39,37,,-1.5,147.0
2017-12-09,Wisconsin-Green Bay,77,Missouri,100,40,37,,60,40,,24.0,143.0
2017-12-09,Alabama,82,Arizona,88,40,42,,38,50,,9.5,148.5
2017-12-09,Arkansas-Pine Bluff,58,Oregon State,85,34,24,,37,48,,24.5,134.0
2017-12-09,Fresno State,83,Cal Poly,63,37,46,,23,40,,-8.5,140.5
2017-12-09,Long Beach State,78,Pepperdine,71,35,43,,35,36,,,155.5
2017-12-09,Loyola Marymount,74,Cal State-Northridge,57,38,36,,23,34,,-5.0,149.0
2017-12-09,Northern Arizona,51,San Diego,79,18,33,,38,41,,15.5,136.5
2017-12-09,Portland State,87,Santa Clara,84,28,59,,39,45,,2.5,151.5
2017-12-09,San Jose State,55,Portland,64,32,23,,32,32,,3.5,141.0
2017-12-09,Weber State,68,BYU,74,32,36,,36,38,,11.0,145.0
2017-12-10,Tulane,53,Florida State,72,17,36,,29,43,,13.5,156.5
2017-12-10,Charlotte,50,Chattanooga,64,29,21,,29,35,,3.5,143.0
2017-12-10,La Salle,68,Villanova,77,38,30,,37,40,,19.5,142.5
2017-12-10,Arizona State,95,Kansas,85,37,58,,40,45,,12.5,161.0
2017-12-10,Eastern Washington,73,South Dakota,75,31,42,,32,43,,11.0,149.5
2017-12-10,James Madison,71,Richmond,74,28,43,,28,46,,4.5,140.5
2017-12-10,Western Kentucky,84,Ohio,89,30,54,,42,47,,-2.5,148.5
2017-12-10,South Alabama,75,Southern Illinois-Edwardsville,76,44,31,,37,39,,2.5,143.5
2017-12-10,Troy,71,Southern Mississippi,89,31,40,,38,51,,-3.5,138.5
2017-12-10,Missouri State,66,Oral Roberts,73,38,28,,34,39,,-12.5,138.5
2017-12-10,UNC Wilmington,84,LSU,97,36,48,,52,45,,12.5,165.5
2017-12-10,Eastern Kentucky,63,Northern Kentucky,91,29,34,,37,54,,15.0,143.5
2017-12-10,IUPUI,61,Purdue,86,31,30,,40,46,,27.0,148.5
2017-12-10,Gonzaga,97,Washington,70,47,50,,33,37,,-10.0,156.5
2017-12-11,Chicago State,31,Northwestern,96,8,23,,55,41,,27.0,142.5
2017-12-11,Florida International,65,South Florida,53,24,41,,25,28,,2.5,127.5
2017-12-11,Drake,67,Minnesota,68,28,39,,24,44,,20.5,156.5
2017-12-11,Alabama A&M,59,DePaul,83,22,37,,48,35,,24.5,143.0
2017-12-11,Texas Southern,68,Oregon,74,31,37,,32,42,,20.5,158.5
2017-12-12,Charleston Southern,88,South Carolina State,91,42,39,,38,43,,-6.5,148.0
2017-12-12,Columbia,66,Boston College,81,35,31,,43,38,,11.5,150.5
2017-12-12,Fordham,63,Rutgers,75,28,35,,36,39,,11.5,126.0
2017-12-12,Georgia Southern,74,George Mason,51,36,38,,25,26,,-2.0,145.0
2017-12-12,Mississippi State,50,Cincinnati,65,25,25,,35,30,,13.0,137.5
2017-12-12,Monmouth,58,Princeton,69,26,32,,31,38,,2.0,139.5
2017-12-12,Saint Peter's,61,Seton Hall,84,23,38,,42,42,,21.0,134.0
2017-12-12,Wisconsin-Green Bay,63,Indiana State,85,32,31,,32,53,,11.5,146.0
2017-12-12,Yale,67,Iona,83,35,32,,44,39,,4.0,159.5
2017-12-12,Louisiana-Lafayette,75,Louisiana Tech,71,38,37,,25,46,,4.5,160.5
2017-12-12,Murray State,55,Saint Louis,69,31,24,,28,41,,-3.5,136.5
2017-12-12,North Dakota,63,South Dakota State,99,30,33,,55,44,,11.0,162.5
2017-12-12,San Diego,69,Colorado,59,29,40,,21,38,,8.5,136.5
2017-12-12,Albany,58,Memphis,67,22,36,,29,38,,1.0,140.5
2017-12-12,Eastern Washington,88,Wyoming,93,38,40,,32,46,,10.0,152.0
2017-12-12,Michigan,59,Texas,52,32,27,,20,32,,5.5,128.0
2017-12-12,Jacksonville State,69,Oregon State,70,36,33,,33,37,,6.0,137.0
2017-12-13,UNC Wilmington,58,UNC Greensboro,71,33,25,,32,39,,8.5,155.5
2017-12-13,Villanova,87,Temple,67,46,41,,29,38,,-9.0,148.0
2017-12-13,Wisconsin-Milwaukee,63,Belmont,82,26,37,,32,50,,9.5,138.5
2017-12-13,Arkansas State,74,Nebraska-Omaha,77,26,48,,35,42,,3.5,160.0
2017-12-13,Arkansas-Little Rock,46,Bradley,86,21,25,,46,40,,10.0,124.0
2017-12-13,Longwood,45,Illinois,92,24,21,,50,42,,30.0,149.0
2017-12-13,Western Kentucky,80,Wisconsin,81,38,42,,34,47,,6.0,132.0
2017-12-13,Denver,63,Northern Colorado,83,22,41,,45,38,,5.5,140.0
2017-12-13,Grand Canyon,80,Boise State,85,36,27,,30,33,,9.5,134.0
2017-12-13,Houston,77,LSU,80,38,39,,37,43,,-2.5,158.5
2017-12-13,Portland State,84,Oregon,95,39,45,,50,45,,13.5,168.5
2017-12-14,Valparaiso,50,Northwestern,84,26,24,,43,41,,10.5,139.5
2017-12-14,South Dakota,90,Northern Arizona,77,38,52,,23,54,,-13.5,145.0
2017-12-14,Texas Southern,68,Baylor,99,32,36,,43,56,,19.0,142.5
2017-12-14,Santa Clara,59,USC,82,22,37,,37,45,,15.5,
2017-12-15,Dartmouth,60,UIC,76,28,32,,31,45,,6.0,143.5
2017-12-15,Maryland-Eastern Shore,36,Creighton,87,17,19,,45,42,,36.5,157.0
2017-12-15,South Dakota State,103,Colorado,112,36,50,,43,43,,5.0,149.5
2017-12-15,Denver,62,Stanford,75,28,34,,37,38,,12.5,144.5
2017-12-15,UC Davis,61,San Francisco,74,28,33,,38,36,,3.5,131.0
2017-12-16,Detroit,58,Michigan,90,19,39,,54,36,,19.0,155.5
2017-12-16,Indiana State,65,Western Kentucky,81,28,37,,43,38,,10.5,
2017-12-16,Memphis,72,Louisville,81,38,34,,38,43,,12.5,137.0
2017-12-16,Miami,59,George Washington,50,32,27,,15,35,,-8.0,132.0
2017-12-16,Purdue,82,Butler,67,35,47,,19,48,,-7.0,141.0
2017-12-16,Seton Hall,65,Rutgers,71,42,23,,32,39,,-9.0,141.5
2017-12-16,UNC Greensboro,81,North Carolina State,76,38,43,,40,36,,8.5,145.0
2017-12-16,Syracuse,86,Georgetown University,79,24,45,,28,41,,-5.5,137.0
2017-12-16,Stephen F. Austin,83,LSU,82,48,35,,47,35,,8.5,153.0
2017-12-16,Davidson,60,Virginia,80,29,31,,37,43,,12.5,127.0
2017-12-16,Drake,64,Iowa,90,33,31,,40,50,,7.0,151.5
2017-12-16,East Tennessee State,66,Xavier,68,39,27,,27,41,,21.0,156.5
2017-12-16,Louisiana Tech,60,Texas,75,26,34,,38,37,,11.5,
2017-12-16,Loyola-Chicago,56,Wisconsin-Milwaukee,73,25,31,,42,31,,-2.5,133.5
2017-12-16,Northwestern,62,DePaul,60,28,34,,33,27,,-5.5,138.5
2017-12-16,Oklahoma State,71,Florida State,70,34,37,,38,32,,6.0,151.0
2017-12-16,Virginia Tech,86,Kentucky,93,47,39,,41,52,,6.0,157.0
2017-12-16,Wright State,77,Toledo,69,33,44,,34,35,,5.0,141.0
2017-12-16,Central Michigan,80,Southern Utah,86,40,40,,42,44,,-3.0,155.5
2017-12-16,Michigan State,86,Oakland,73,38,48,,33,40,,-19.0,149.0
2017-12-16,Notre Dame,77,Indiana,80,31,34,,25,40,,-6.0,143.5
2017-12-16,Georgia,62,UMass,72,24,38,,43,29,,-3.0,135.0
2017-12-16,Pepperdine,62,Belmont,79,26,36,,37,42,,,152.0
